Tile	Base	Mean	sample
2104	98-99	0.0566011731058	jurkat100-1-5
2104	100	0.290645574445	jurkat100-1-5
2105	1	0.119094023834	jurkat100-1-5
2105	2	0.0163329003171	jurkat100-1-5
2105	3	0.0561108346733	jurkat100-1-5
2105	4	0.117620717332	jurkat100-1-5
2105	5	0.0858968624425	jurkat100-1-5
2105	6	0.150316727717	jurkat100-1-5
2105	7	0.103566394504	jurkat100-1-5
2105	8	0.0852932276693	jurkat100-1-5
2105	9	0.0968718659793	jurkat100-1-5
2105	10-11	0.119422588591	jurkat100-1-5
2105	12-13	0.0926803478546	jurkat100-1-5
2105	14-15	0.094476504678	jurkat100-1-5
2105	16-17	0.129514806549	jurkat100-1-5
2105	18-19	0.104497604981	jurkat100-1-5
2105	20-21	0.156699844948	jurkat100-1-5
2105	22-23	0.188453246299	jurkat100-1-5
2105	24-25	0.114725417645	jurkat100-1-5
2105	26-27	0.110659456643	jurkat100-1-5
2105	28-29	0.111869383945	jurkat100-1-5
2105	30-31	0.0673707148122	jurkat100-1-5
2105	32-33	0.127162491236	jurkat100-1-5
2105	34-35	0.157755259746	jurkat100-1-5
2105	36-37	0.111612684531	jurkat100-1-5
2105	38-39	0.106394809283	jurkat100-1-5
2105	40-41	0.106279316815	jurkat100-1-5
2105	42-43	0.0725307052806	jurkat100-1-5
2105	44-45	0.137378350851	jurkat100-1-5
2105	46-47	0.096997998052	jurkat100-1-5
2105	48-49	0.0538237254642	jurkat100-1-5
2105	50-51	0.0302535855866	jurkat100-1-5
2105	52-53	0.112274350431	jurkat100-1-5
2105	54-55	0.0357437390125	jurkat100-1-5
2105	56-57	0.109032905967	jurkat100-1-5
2105	58-59	0.0672878476793	jurkat100-1-5
2105	60-61	-0.0763478071092	jurkat100-1-5
2105	62-63	-0.0631168505397	jurkat100-1-5
2105	64-65	0.00396547472344	jurkat100-1-5
2105	66-67	-0.0046258732184	jurkat100-1-5
2105	68-69	-0.0529568987927	jurkat100-1-5
2105	70-71	0.131701573568	jurkat100-1-5
2105	72-73	0.0957800007741	jurkat100-1-5
2105	74-75	0.0691864280031	jurkat100-1-5
2105	76-77	0.131540255884	jurkat100-1-5
2105	78-79	-0.0168772269716	jurkat100-1-5
2105	80-81	0.0343770951961	jurkat100-1-5
2105	82-83	-0.0169015784725	jurkat100-1-5
2105	84-85	0.133568463566	jurkat100-1-5
2105	86-87	-0.00339353289846	jurkat100-1-5
2105	88-89	-0.0595129601588	jurkat100-1-5
2105	90-91	-0.15675659314	jurkat100-1-5
2105	92-93	-0.0375677423194	jurkat100-1-5
2105	94-95	0.0520130246539	jurkat100-1-5
2105	96-97	0.110583605923	jurkat100-1-5
2105	98-99	-0.085857326687	jurkat100-1-5
2105	100	-0.0993500812364	jurkat100-1-5
2106	1	0.104327822029	jurkat100-1-5
2106	2	0.109442006142	jurkat100-1-5
2106	3	0.203089232267	jurkat100-1-5
2106	4	-0.019786993907	jurkat100-1-5
2106	5	0.09068220562	jurkat100-1-5
2106	6	0.115543233961	jurkat100-1-5
2106	7	0.173477979592	jurkat100-1-5
2106	8	0.12667505248	jurkat100-1-5
2106	9	0.190254419985	jurkat100-1-5
2106	10-11	0.124800402828	jurkat100-1-5
2106	12-13	0.136591568345	jurkat100-1-5
2106	14-15	0.150123209627	jurkat100-1-5
2106	16-17	0.155834194025	jurkat100-1-5
2106	18-19	0.0534425507475	jurkat100-1-5
2106	20-21	0.145511256852	jurkat100-1-5
2106	22-23	0.157599176479	jurkat100-1-5
2106	24-25	0.149316612614	jurkat100-1-5
2106	26-27	0.149967632744	jurkat100-1-5
2106	28-29	0.0829522387443	jurkat100-1-5
2106	30-31	0.17155447199	jurkat100-1-5
2106	32-33	0.149562454777	jurkat100-1-5
2106	34-35	0.120509338682	jurkat100-1-5
2106	36-37	0.105938634763	jurkat100-1-5
2106	38-39	0.133853564182	jurkat100-1-5
2106	40-41	0.159966309797	jurkat100-1-5
2106	42-43	0.119768878647	jurkat100-1-5
2106	44-45	0.183363220051	jurkat100-1-5
2106	46-47	0.127498863971	jurkat100-1-5
2106	48-49	0.146841681895	jurkat100-1-5
2106	50-51	0.182974394993	jurkat100-1-5
2106	52-53	0.147036450513	jurkat100-1-5
2106	54-55	0.13163290135	jurkat100-1-5
2106	56-57	0.18687448832	jurkat100-1-5
2106	58-59	0.184004646513	jurkat100-1-5
2106	60-61	0.178505898114	jurkat100-1-5
2106	62-63	0.212678427922	jurkat100-1-5
2106	64-65	0.212697586655	jurkat100-1-5
2106	66-67	0.180065586083	jurkat100-1-5
2106	68-69	0.184449219544	jurkat100-1-5
2106	70-71	0.0739300036837	jurkat100-1-5
2106	72-73	0.142675036495	jurkat100-1-5
2106	74-75	0.158509117001	jurkat100-1-5
2106	76-77	0.155443996739	jurkat100-1-5
2106	78-79	0.160706977442	jurkat100-1-5
2106	80-81	0.129335078389	jurkat100-1-5
2106	82-83	0.152366176476	jurkat100-1-5
2106	84-85	0.191360001233	jurkat100-1-5
2106	86-87	0.203076720986	jurkat100-1-5
2106	88-89	0.238327482516	jurkat100-1-5
2106	90-91	0.17223712354	jurkat100-1-5
2106	92-93	0.200960437422	jurkat100-1-5
2106	94-95	0.186580808355	jurkat100-1-5
2106	96-97	0.24849798567	jurkat100-1-5
2106	98-99	0.127745499059	jurkat100-1-5
2106	100	0.150843524251	jurkat100-1-5
2107	1	0.0468532211583	jurkat100-1-5
2107	2	-0.212764089649	jurkat100-1-5
2107	3	0.0879948926444	jurkat100-1-5
2107	4	-0.00846623919006	jurkat100-1-5
2107	5	0.0426415670133	jurkat100-1-5
2107	6	0.064382130913	jurkat100-1-5
2107	7	0.12166375608	jurkat100-1-5
2107	8	0.109113368881	jurkat100-1-5
2107	9	0.133215232757	jurkat100-1-5
2107	10-11	0.132057296878	jurkat100-1-5
2107	12-13	0.0449007120315	jurkat100-1-5
2107	14-15	0.0442814099177	jurkat100-1-5
2107	16-17	0.0627645278421	jurkat100-1-5
2107	18-19	0.108994074695	jurkat100-1-5
2107	20-21	0.147688325067	jurkat100-1-5
2107	22-23	0.0687022243745	jurkat100-1-5
2107	24-25	0.0736997766197	jurkat100-1-5
2107	26-27	-0.00921233822864	jurkat100-1-5
2107	28-29	0.122320888962	jurkat100-1-5
2107	30-31	0.157838942237	jurkat100-1-5
2107	32-33	0.14999786842	jurkat100-1-5
2107	34-35	0.115066668145	jurkat100-1-5
2107	36-37	0.0960329743861	jurkat100-1-5
2107	38-39	0.0610306323972	jurkat100-1-5
2107	40-41	0.13837705	jurkat100-1-5
2107	42-43	0.0581215636975	jurkat100-1-5
2107	44-45	0.123675266496	jurkat100-1-5
2107	46-47	0.0998500976432	jurkat100-1-5
2107	48-49	0.118938924275	jurkat100-1-5
2107	50-51	0.126769750581	jurkat100-1-5
2107	52-53	0.163110470832	jurkat100-1-5
2107	54-55	0.197598068258	jurkat100-1-5
2107	56-57	-0.0308686176304	jurkat100-1-5
2107	58-59	0.0449262720568	jurkat100-1-5
2107	60-61	0.0506031404939	jurkat100-1-5
2107	62-63	-0.0982431976225	jurkat100-1-5
2107	64-65	0.076897843308	jurkat100-1-5
2107	66-67	0.054091228977	jurkat100-1-5
2107	68-69	0.119176399554	jurkat100-1-5
2107	70-71	0.100129360127	jurkat100-1-5
2107	72-73	0.103513123375	jurkat100-1-5
2107	74-75	0.0653480897777	jurkat100-1-5
2107	76-77	0.192991298256	jurkat100-1-5
2107	78-79	0.149052354503	jurkat100-1-5
2107	80-81	0.178918180113	jurkat100-1-5
2107	82-83	0.118646220414	jurkat100-1-5
2107	84-85	0.080772247803	jurkat100-1-5
2107	86-87	-0.0413117714194	jurkat100-1-5
2107	88-89	0.0724842428214	jurkat100-1-5
2107	90-91	-0.0691641382422	jurkat100-1-5
2107	92-93	0.0175977343876	jurkat100-1-5
2107	94-95	0.110787826437	jurkat100-1-5
2107	96-97	0.0893175313133	jurkat100-1-5
2107	98-99	0.168338632633	jurkat100-1-5
2107	100	0.255398389675	jurkat100-1-5
2108	1	0.239909722179	jurkat100-1-5
2108	2	0.151769606743	jurkat100-1-5
2108	3	0.208348874945	jurkat100-1-5
2108	4	0.132241725412	jurkat100-1-5
2108	5	0.0764060326362	jurkat100-1-5
2108	6	0.098929442009	jurkat100-1-5
2108	7	0.143923796924	jurkat100-1-5
2108	8	0.151387024429	jurkat100-1-5
2108	9	0.19434525318	jurkat100-1-5
2108	10-11	0.123548106952	jurkat100-1-5
2108	12-13	0.117347955054	jurkat100-1-5
2108	14-15	0.125578210462	jurkat100-1-5
2108	16-17	0.14368692403	jurkat100-1-5
2108	18-19	0.00746242050878	jurkat100-1-5
2108	20-21	-0.14247505138	jurkat100-1-5
2108	22-23	-0.0383433848835	jurkat100-1-5
2108	24-25	0.122100048914	jurkat100-1-5
2108	26-27	0.118034087912	jurkat100-1-5
2108	28-29	-0.0659874840809	jurkat100-1-5
2108	30-31	0.0568859129653	jurkat100-1-5
2108	32-33	0.115416520564	jurkat100-1-5
2108	34-35	0.0241034278453	jurkat100-1-5
2108	36-37	-0.100648441543	jurkat100-1-5
2108	38-39	0.0494070789595	jurkat100-1-5
2108	40-41	0.132165341355	jurkat100-1-5
2108	42-43	0.16923456574	jurkat100-1-5
2108	44-45	0.145543884603	jurkat100-1-5
2108	46-47	0.119880730727	jurkat100-1-5
2108	48-49	0.109731980776	jurkat100-1-5
2108	50-51	0.194996435401	jurkat100-1-5
2108	52-53	0.142382084175	jurkat100-1-5
2108	54-55	-0.0259894062143	jurkat100-1-5
2108	56-57	0.0661531658958	jurkat100-1-5
2108	58-59	0.178911976618	jurkat100-1-5
2108	60-61	0.176794427083	jurkat100-1-5
2108	62-63	0.184585257109	jurkat100-1-5
2108	64-65	0.23916277283	jurkat100-1-5
2108	66-67	0.151513240116	jurkat100-1-5
2108	68-69	0.179837060215	jurkat100-1-5
2108	70-71	0.207106104313	jurkat100-1-5
2108	72-73	0.198293485132	jurkat100-1-5
2108	74-75	-0.0458405407132	jurkat100-1-5
2108	76-77	0.0891670088504	jurkat100-1-5
2108	78-79	0.145746659982	jurkat100-1-5
2108	80-81	-0.113075635896	jurkat100-1-5
2108	82-83	0.150149771215	jurkat100-1-5
2108	84-85	0.187819760497	jurkat100-1-5
2108	86-87	0.114468580247	jurkat100-1-5
2108	88-89	0.182844988552	jurkat100-1-5
2108	90-91	0.237246229113	jurkat100-1-5
2108	92-93	0.234439458401	jurkat100-1-5
2108	94-95	0.140514374789	jurkat100-1-5
2108	96-97	0.21738968011	jurkat100-1-5
2108	98-99	0.21850179837	jurkat100-1-5
2108	100	0.248438343862	jurkat100-1-5
2109	1	0.101340400645	jurkat100-1-5
2109	2	0.172492320607	jurkat100-1-5
2109	3	-0.203671774022	jurkat100-1-5
2109	4	0.0290337608099	jurkat100-1-5
2109	5	0.142962079834	jurkat100-1-5
2109	6	-0.00741274088184	jurkat100-1-5
2109	7	0.0803176022336	jurkat100-1-5
2109	8	0.08988259965	jurkat100-1-5
2109	9	0.106292155834	jurkat100-1-5
2109	10-11	-0.146308087738	jurkat100-1-5
2109	12-13	-0.0371505700198	jurkat100-1-5
2109	14-15	0.0538967945331	jurkat100-1-5
2109	16-17	0.0329568355344	jurkat100-1-5
2109	18-19	0.0855966387979	jurkat100-1-5
2109	20-21	-0.244779623651	jurkat100-1-5
2109	22-23	-0.38434264742	jurkat100-1-5
2109	24-25	-0.193607915688	jurkat100-1-5
2109	26-27	-0.11017387669	jurkat100-1-5
2109	28-29	-0.11005090591	jurkat100-1-5
2109	30-31	-0.600654647507	jurkat100-1-5
2109	32-33	-0.323079054657	jurkat100-1-5
2109	34-35	0.00144487327299	jurkat100-1-5
2109	36-37	0.0856163077194	jurkat100-1-5
2109	38-39	0.0414793503459	jurkat100-1-5
2109	40-41	0.0805244858973	jurkat100-1-5
2109	42-43	0.0295959226719	jurkat100-1-5
2109	44-45	0.0788034716238	jurkat100-1-5
2109	46-47	0.0360680463612	jurkat100-1-5
2109	48-49	0.0769517447879	jurkat100-1-5
2109	50-51	0.126449237761	jurkat100-1-5
2109	52-53	0.0856905319847	jurkat100-1-5
2109	54-55	0.0483061467905	jurkat100-1-5
2109	56-57	-0.0189358850909	jurkat100-1-5
2109	58-59	0.131979699801	jurkat100-1-5
2109	60-61	-0.0533958939445	jurkat100-1-5
2109	62-63	0.0502682281902	jurkat100-1-5
2109	64-65	0.157554300952	jurkat100-1-5
2109	66-67	0.106626729211	jurkat100-1-5
2109	68-69	0.116905220812	jurkat100-1-5
2109	70-71	0.157666328402	jurkat100-1-5
2109	72-73	0.0335502545066	jurkat100-1-5
2109	74-75	0.10541062642	jurkat100-1-5
2109	76-77	0.182715094751	jurkat100-1-5
2109	78-79	0.100062719739	jurkat100-1-5
2109	80-81	0.114209027969	jurkat100-1-5
2109	82-83	-0.0383664935525	jurkat100-1-5
2109	84-85	0.0644446114931	jurkat100-1-5
2109	86-87	0.165430045627	jurkat100-1-5
2109	88-89	-0.271396261555	jurkat100-1-5
2109	90-91	0.0639617552907	jurkat100-1-5
2109	92-93	-0.0955411992396	jurkat100-1-5
2109	94-95	-0.120184731146	jurkat100-1-5
2109	96-97	-0.207207458303	jurkat100-1-5
2109	98-99	0.0848783897603	jurkat100-1-5
2109	100	0.0447106150957	jurkat100-1-5
2110	1	-0.221049157587	jurkat100-1-5
2110	2	-0.479214506702	jurkat100-1-5
2110	3	-0.0332902479179	jurkat100-1-5
2110	4	-0.0136871227242	jurkat100-1-5
2110	5	-0.020441534624	jurkat100-1-5
2110	6	0.00282822297358	jurkat100-1-5
2110	7	-0.0695317953567	jurkat100-1-5
2110	8	-0.0211615770568	jurkat100-1-5
2110	9	0.0233604289268	jurkat100-1-5
2110	10-11	0.0406146030252	jurkat100-1-5
2110	12-13	0.00752814483961	jurkat100-1-5
2110	14-15	-0.290279912294	jurkat100-1-5
2110	16-17	-0.134061236755	jurkat100-1-5
2110	18-19	-0.00923267847121	jurkat100-1-5
2110	20-21	0.00318724381862	jurkat100-1-5
2110	22-23	-0.00289184420752	jurkat100-1-5
2110	24-25	0.00428365057711	jurkat100-1-5
2110	26-27	-0.0258867280958	jurkat100-1-5
2110	28-29	0.0448185720018	jurkat100-1-5
2110	30-31	-0.644956856342	jurkat100-1-5
2110	32-33	-0.174886283573	jurkat100-1-5
2110	34-35	0.0757169616264	jurkat100-1-5
2110	36-37	0.102358275591	jurkat100-1-5
2110	38-39	-0.0827676376059	jurkat100-1-5
2110	40-41	0.0255797067808	jurkat100-1-5
2110	42-43	0.0565537539972	jurkat100-1-5
2110	44-45	0.0381408210214	jurkat100-1-5
2110	46-47	-0.105347616289	jurkat100-1-5
2110	48-49	-0.21426311465	jurkat100-1-5
2110	50-51	0.0767002417766	jurkat100-1-5
2110	52-53	0.0452235384877	jurkat100-1-5
2110	54-55	-0.0298810791005	jurkat100-1-5
2110	56-57	0.0675805138833	jurkat100-1-5
2110	58-59	0.0197091504687	jurkat100-1-5
2110	60-61	-0.293534576628	jurkat100-1-5
2110	62-63	-0.280284140551	jurkat100-1-5
2110	64-65	-0.0974058826086	jurkat100-1-5
2110	66-67	-0.133385418177	jurkat100-1-5
2110	68-69	0.0995055189963	jurkat100-1-5
2110	70-71	0.0864071795814	jurkat100-1-5
2110	72-73	-0.0832835757997	jurkat100-1-5
2110	74-75	-0.10181009653	jurkat100-1-5
2110	76-77	0.0771202252247	jurkat100-1-5
2110	78-79	-0.27372525699	jurkat100-1-5
2110	80-81	-0.0854133310958	jurkat100-1-5
2110	82-83	0.0701978954634	jurkat100-1-5
2110	84-85	0.0574180033815	jurkat100-1-5
2110	86-87	0.0551567837799	jurkat100-1-5
2110	88-89	0.00260338518443	jurkat100-1-5
2110	90-91	0.071404185901	jurkat100-1-5
2110	92-93	-0.0647340953184	jurkat100-1-5
2110	94-95	0.0626166689489	jurkat100-1-5
2110	96-97	0.121093256099	jurkat100-1-5
2110	98-99	-0.0539438598005	jurkat100-1-5
2110	100	-0.266501029279	jurkat100-1-5
2111	1	0.133007067312	jurkat100-1-5
2111	2	-0.0718410127264	jurkat100-1-5
2111	3	-0.160005107356	jurkat100-1-5
2111	4	0.00753376080993	jurkat100-1-5
2111	5	-0.00320458683282	jurkat100-1-5
2111	6	-0.0360794075485	jurkat100-1-5
2111	7	0.0638176022336	jurkat100-1-5
2111	8	-0.08411740035	jurkat100-1-5
2111	9	0.0362921558344	jurkat100-1-5
2111	10-11	0.0154419122622	jurkat100-1-5
2111	12-13	-0.105483903353	jurkat100-1-5
2111	14-15	0.0338967945331	jurkat100-1-5
2111	16-17	-0.112543164466	jurkat100-1-5
2111	18-19	0.0537633054645	jurkat100-1-5
2111	20-21	0.0783037096821	jurkat100-1-5
2111	22-23	0.104240685913	jurkat100-1-5
2111	24-25	0.0533920843121	jurkat100-1-5
2111	26-27	0.00532612330983	jurkat100-1-5
2111	28-29	0.0117824274235	jurkat100-1-5
2111	30-31	0.00476201916002	jurkat100-1-5
2111	32-33	-0.0150790546574	jurkat100-1-5
2111	34-35	-0.0414717933937	jurkat100-1-5
2111	36-37	-0.056967025614	jurkat100-1-5
2111	38-39	-0.177353982987	jurkat100-1-5
2111	40-41	-0.439392180769	jurkat100-1-5
2111	42-43	-0.0765707439948	jurkat100-1-5
2111	44-45	0.0351368049571	jurkat100-1-5
2111	46-47	-0.0497652869722	jurkat100-1-5
2111	48-49	-0.0322149218788	jurkat100-1-5
2111	50-51	-0.346384095573	jurkat100-1-5
2111	52-53	-0.131812606091	jurkat100-1-5
2111	54-55	-0.0565557778957	jurkat100-1-5
2111	56-57	0.00951599775425	jurkat100-1-5
2111	58-59	0.0680801182107	jurkat100-1-5
2111	60-61	0.04344929434	jurkat100-1-5
2111	62-63	-0.0753970437764	jurkat100-1-5
2111	64-65	0.0502070206172	jurkat100-1-5
2111	66-67	0.0302920011777	jurkat100-1-5
2111	68-69	0.0287741418749	jurkat100-1-5
2111	70-71	-0.0458314523657	jurkat100-1-5
2111	72-73	0.0477648112971	jurkat100-1-5
2111	74-75	0.0543297101828	jurkat100-1-5
2111	76-77	0.00500484060932	jurkat100-1-5
2111	78-79	-0.0267616942373	jurkat100-1-5
2111	80-81	0.0299712842888	jurkat100-1-5
2111	82-83	0.0186525217101	jurkat100-1-5
2111	84-85	0.0504742502705	jurkat100-1-5
2111	86-87	0.0138178091657	jurkat100-1-5
2111	88-89	0.0569836738853	jurkat100-1-5
2111	90-91	0.13135211569	jurkat100-1-5
2111	92-93	0.0613411281594	jurkat100-1-5
2111	94-95	0.102958488053	jurkat100-1-5
2111	96-97	0.210458480707	jurkat100-1-5
2111	98-99	0.121967005522	jurkat100-1-5
2111	100	-0.00178328734329	jurkat100-1-5
2112	1	0.147173733979	jurkat100-1-5
2112	2	0.0724923206069	jurkat100-1-5
2112	3	0.0379948926444	jurkat100-1-5
2112	4	0.145700427477	jurkat100-1-5
2112	5	0.101295413167	jurkat100-1-5
2112	6	0.137031703563	jurkat100-1-5
2112	7	0.108095380011	jurkat100-1-5
2112	8	-0.0240062892389	jurkat100-1-5
2112	9	0.131292155834	jurkat100-1-5
2112	10-11	0.105080801151	jurkat100-1-5
2112	12-13	-0.0319422366865	jurkat100-1-5
2112	14-15	0.0282023500887	jurkat100-1-5
2112	16-17	0.0267068355344	jurkat100-1-5
2112	18-19	0.0644160832423	jurkat100-1-5
2112	20-21	0.126053709682	jurkat100-1-5
2112	22-23	0.092740685913	jurkat100-1-5
2112	24-25	0.0661143065343	jurkat100-1-5
2112	26-27	-0.0421183211346	jurkat100-1-5
2112	28-29	0.126060205201	jurkat100-1-5
2112	30-31	0.03476201916	jurkat100-1-5
2112	32-33	-0.0928707213241	jurkat100-1-5
2112	34-35	0.085819873273	jurkat100-1-5
2112	36-37	0.100894085497	jurkat100-1-5
2112	38-39	0.14217379479	jurkat100-1-5
2112	40-41	0.0152467081195	jurkat100-1-5
2112	42-43	0.0809848115608	jurkat100-1-5
2112	44-45	0.0735951382904	jurkat100-1-5
2112	46-47	-0.020529175861	jurkat100-1-5
2112	48-49	0.106812855899	jurkat100-1-5
2112	50-51	0.0920742377606	jurkat100-1-5
2112	52-53	0.0535485050205	jurkat100-1-5
2112	54-55	0.0427636665488	jurkat100-1-5
2112	56-57	0.109863219976	jurkat100-1-5
2112	58-59	0.1112190071	jurkat100-1-5
2112	60-61	0.147157627673	jurkat100-1-5
2112	62-63	0.170880734001	jurkat100-1-5
2112	64-65	0.00872090950605	jurkat100-1-5
2112	66-67	0.0745558900666	jurkat100-1-5
2112	68-69	0.0298370602149	jurkat100-1-5
2112	70-71	0.166828326535	jurkat100-1-5
2112	72-73	0.207599040688	jurkat100-1-5
2112	74-75	0.109437237065	jurkat100-1-5
2112	76-77	0.15875232868	jurkat100-1-5
2112	78-79	0.0881628548977	jurkat100-1-5
2112	80-81	0.0694449684993	jurkat100-1-5
2112	82-83	0.0749925922774	jurkat100-1-5
2112	84-85	0.147841310514	jurkat100-1-5
2112	86-87	0.168687178144	jurkat100-1-5
2112	88-89	0.181940119878	jurkat100-1-5
2112	90-91	0.178959564248	jurkat100-1-5
2112	92-93	0.195909757055	jurkat100-1-5
2112	94-95	0.108889778488	jurkat100-1-5
2112	96-97	0.180547161898	jurkat100-1-5
2112	98-99	0.173397967458	jurkat100-1-5
2112	100	0.0730381412281	jurkat100-1-5
2113	1	-0.0124474781424	jurkat100-1-5
2113	2	0.189613532728	jurkat100-1-5
2113	3	0.135267619917	jurkat100-1-5
2113	4	0.0297155789917	jurkat100-1-5
2113	5	0.0306135949854	jurkat100-1-5
2113	6	0.0468296833606	jurkat100-1-5
2113	7	0.0459994204154	jurkat100-1-5
2113	8	0.0580644178318	jurkat100-1-5
2113	9	0.125383064925	jurkat100-1-5
2113	10-11	0.0601691849894	jurkat100-1-5
2113	12-13	-0.0145748124441	jurkat100-1-5
2113	14-15	-0.0115577509214	jurkat100-1-5
2113	16-17	-0.0127249826474	jurkat100-1-5
2113	18-19	-0.0111457854446	jurkat100-1-5
2113	20-21	-0.0940599266816	jurkat100-1-5
2113	22-23	0.0838770495493	jurkat100-1-5
2113	24-25	0.010482993403	jurkat100-1-5
2113	26-27	0.0264170324007	jurkat100-1-5
2113	28-29	-0.0160357543947	jurkat100-1-5
2113	30-31	0.0120347464327	jurkat100-1-5
2113	32-33	0.0569209453426	jurkat100-1-5
2113	34-35	0.0930736611518	jurkat100-1-5
2113	36-37	0.0619420652951	jurkat100-1-5
2113	38-39	0.0179187442853	jurkat100-1-5
2113	40-41	-0.104664908042	jurkat100-1-5
2113	42-43	0.0081565287325	jurkat100-1-5
2113	44-45	0.0816822595026	jurkat100-1-5
2113	46-47	0.0702347130278	jurkat100-1-5
2113	48-49	0.0796032599394	jurkat100-1-5
2113	50-51	0.141979540791	jurkat100-1-5
2113	52-53	0.0443692120912	jurkat100-1-5
2113	54-55	0.037807858468	jurkat100-1-5
2113	56-57	0.0804250886633	jurkat100-1-5
2113	58-59	0.0615346636652	jurkat100-1-5
2113	60-61	0.0676311125219	jurkat100-1-5
2113	62-63	0.0495810584134	jurkat100-1-5
2113	64-65	0.105122771533	jurkat100-1-5
2113	66-67	0.093691268577	jurkat100-1-5
2113	68-69	0.0441838245617	jurkat100-1-5
2113	70-71	0.0180951153016	jurkat100-1-5
2113	72-73	-0.0529612731814	jurkat100-1-5
2113	74-75	0.0812509625547	jurkat100-1-5
2113	76-77	0.117431093697	jurkat100-1-5
2113	78-79	0.0667516093168	jurkat100-1-5
2113	80-81	0.127279200688	jurkat100-1-5
2113	82-83	0.153305393205	jurkat100-1-5
2113	84-85	0.104810293631	jurkat100-1-5
2113	86-87	0.13762088053	jurkat100-1-5
2113	88-89	0.0560803315185	jurkat100-1-5
2113	90-91	0.163173733226	jurkat100-1-5
2113	92-93	0.136964710926	jurkat100-1-5
2113	94-95	0.118296220508	jurkat100-1-5
2113	96-97	0.106345817247	jurkat100-1-5
2113	98-99	0.113258154103	jurkat100-1-5
2113	100	0.0596391264498	jurkat100-1-5
2114	1	0.0485626228677	jurkat100-1-5
2114	2	-0.112031488917	jurkat100-1-5
2114	3	-0.0897828851334	jurkat100-1-5
2114	4	-0.146561477285	jurkat100-1-5
2114	5	-0.142950618579	jurkat100-1-5
2114	6	-0.0574127408818	jurkat100-1-5
2114	7	-0.0686903342743	jurkat100-1-5
2114	8	-0.125196765429	jurkat100-1-5
2114	9	-0.150057050515	jurkat100-1-5
2114	10-11	-0.095415230595	jurkat100-1-5
2114	12-13	-0.0772299350992	jurkat100-1-5
2114	14-15	-0.0381666975304	jurkat100-1-5
2114	16-17	-0.119622529545	jurkat100-1-5
2114	18-19	-0.0538874881863	jurkat100-1-5
2114	20-21	-0.0589661315878	jurkat100-1-5
2114	22-23	-0.138806933135	jurkat100-1-5
2114	24-25	-0.129719026799	jurkat100-1-5
2114	26-27	-0.00362625764256	jurkat100-1-5
2114	28-29	-0.16501122337	jurkat100-1-5
2114	30-31	-0.104126869729	jurkat100-1-5
2114	32-33	-0.102444134022	jurkat100-1-5
2114	34-35	-0.118297190219	jurkat100-1-5
2114	36-37	-0.16071305736	jurkat100-1-5
2114	38-39	-0.0515762052097	jurkat100-1-5
2114	40-41	-0.0745350379122	jurkat100-1-5
2114	42-43	-0.0769516963757	jurkat100-1-5
2114	44-45	-0.0700060521858	jurkat100-1-5
2114	46-47	-0.117701794909	jurkat100-1-5
2114	48-49	-0.0276117472756	jurkat100-1-5
2114	50-51	-0.0753364765252	jurkat100-1-5
2114	52-53	-0.126511018789	jurkat100-1-5
2114	54-55	-0.152524031864	jurkat100-1-5
2114	56-57	0.0111032993415	jurkat100-1-5
2114	58-59	-0.0299516278211	jurkat100-1-5
2114	60-61	-0.0324554675647	jurkat100-1-5
2114	62-63	-0.0820954564748	jurkat100-1-5
2114	64-65	0.00707326265537	jurkat100-1-5
2114	66-67	-0.105236661243	jurkat100-1-5
2114	68-69	-0.0122651445519	jurkat100-1-5
2114	70-71	-0.119624460118	jurkat100-1-5
2114	72-73	-0.0265485453967	jurkat100-1-5
2114	74-75	-0.0709408247033	jurkat100-1-5
2114	76-77	-0.201388546705	jurkat100-1-5
2114	78-79	-0.00609705186216	jurkat100-1-5
2114	80-81	-0.150106313552	jurkat100-1-5
2114	82-83	-0.157387070221	jurkat100-1-5
2114	84-85	-0.0485566922742	jurkat100-1-5
2114	86-87	-0.0222954874511	jurkat100-1-5
2114	88-89	0.0237027926894	jurkat100-1-5
2114	90-91	-0.0533159439432	jurkat100-1-5
2114	92-93	-0.0481782496242	jurkat100-1-5
2114	94-95	-0.0438229145637	jurkat100-1-5
2114	96-97	-0.183130908666	jurkat100-1-5
2114	98-99	-0.139282313214	jurkat100-1-5
2114	100	-0.425533287343	jurkat100-1-5
2115	1	-0.00954070338853	jurkat100-1-5
2115	2	-0.0371148980767	jurkat100-1-5
2115	3	-0.0718777188206	jurkat100-1-5
2115	4	-0.211650952566	jurkat100-1-5
2115	5	-0.214389300209	jurkat100-1-5
2115	6	-0.0903214457651	jurkat100-1-5
2115	7	0.089473653189	jurkat100-1-5
2115	8	0.0615386506054	jurkat100-1-5
2115	9	0.0078845125223	jurkat100-1-5
2115	10-11	-0.0837682788206	jurkat100-1-5
2115	12-13	-0.00185333010475	jurkat100-1-5
2115	14-15	-0.0613898296707	jurkat100-1-5
2115	16-17	-0.0284285147841	jurkat100-1-5
2115	18-19	0.0120562990951	jurkat100-1-5
2115	20-21	0.0864438370706	jurkat100-1-5
2115	22-23	-0.0398230083546	jurkat100-1-5
2115	24-25	0.00591437730568	jurkat100-1-5
2115	26-27	-0.0108904371997	jurkat100-1-5
2115	28-29	0.00234293697767	jurkat100-1-5
2115	30-31	-0.0146010381648	jurkat100-1-5
2115	32-33	0.0396597988458	jurkat100-1-5
